Folder,BatchSize,Target,TrainLoss,ValLoss,TestLoss,TrainPCC,ValPCC,TestPCC,BestEpoch,LRate,BestTestPCC,Seed,MeanLoss,MeanPCC,DiffLoss,DiffPCC,Dist
models/FCN/2020-04-17_13-39-30PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.687458128,0.652507001,0.779876215,0.663004072,0.710653789,0.699125237,1999,0.01,0.709336531,16,0.706613781,0.690927699,0.127369214,0.047649717,0.783148859
models/FCN/2020-04-17_13-50-03PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.684975634,0.688556175,0.69395275,0.666163629,0.664307742,0.744497652,1812,0.01,0.750869235,17,0.68916152,0.691656341,0.008977116,0.08018991,0.759296004
models/FCN/2020-04-17_14-00-39PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.685642512,0.680058038,0.73516472,0.665916272,0.673668019,0.736499256,1561,0.01,0.73856145,18,0.700288423,0.692027849,0.055106682,0.070582984,0.770239849
models/FCN/2020-04-17_14-11-10PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.669752664,0.689339233,0.702904638,0.681444726,0.686018369,0.750159227,1690,0.01,0.757953954,19,0.687332178,0.705874107,0.033151974,0.068714501,0.751502695
models/FCN/2020-04-17_14-21-35PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.691698142,0.656165666,0.692267067,0.656821278,0.714181485,0.746310798,1418,0.01,0.755604487,20,0.680043625,0.705771187,0.036101401,0.08948952,0.747222599
models/FCN/2020-04-17_14-32-11PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.671384282,0.683702297,0.685506595,0.683828577,0.654690886,0.761552498,1329,0.01,0.766316148,21,0.680197725,0.700023987,0.014122313,0.106861612,0.751181334
models/FCN/2020-04-17_14-42-45PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.685675777,0.695971156,0.686488715,0.664744398,0.662605804,0.750598164,1878,0.01,0.758304814,22,0.689378549,0.692649455,0.010295379,0.08799236,0.759970915
models/FCN/2020-04-17_14-53-31PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.680086975,0.686077217,0.714618658,0.673307277,0.656555859,0.725743854,946,0.01,0.744009674,23,0.693594283,0.68520233,0.034531683,0.069187995,0.765604348
models/FCN/2020-04-17_15-04-00PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.676694188,0.649525035,0.718750651,0.674171123,0.724101574,0.728925051,1115,0.01,0.744366545,24,0.681656625,0.709065916,0.069225616,0.054753928,0.746383664
models/FCN/2020-04-17_15-14-45PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.672442778,0.682968301,0.714551835,0.680582738,0.675153651,0.737855293,1999,0.01,0.74982947,25,0.689987638,0.697863894,0.042109057,0.062701642,0.757016404
models/FCN/2020-04-17_15-25-36PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.680165756,0.694676257,0.691117367,0.672436034,0.653399484,0.758369009,1605,0.01,0.761582248,26,0.688653127,0.694734842,0.014510501,0.104969525,0.760696458
models/FCN/2020-04-17_15-36-24PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.671883593,0.664708842,0.679979278,0.682477064,0.686372534,0.759149917,1425,0.01,0.760952839,27,0.672190571,0.709333172,0.015270436,0.076672853,0.736504774
models/FCN/2020-04-17_15-47-02PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.686386523,0.641973269,0.712829054,0.663560687,0.729955237,0.729958641,1103,0.01,0.74776428,28,0.680396282,0.707824855,0.070855785,0.066397954,0.746816341
models/FCN/2020-04-17_15-57-47PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.681271677,0.722978583,0.683425591,0.670622025,0.623811225,0.754371489,1999,0.01,0.757109815,29,0.69589195,0.682934913,0.041706906,0.130560264,0.776904965
models/FCN/2020-04-17_16-08-38PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.683122075,0.697940532,0.71696949,0.666529948,0.671188004,0.744324512,1999,0.01,0.744324512,30,0.699344032,0.694014155,0.033847415,0.077794564,0.76805407
models/FCN/2020-04-17_17-53-32PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.687167842,0.693944009,0.698339098,0.665080097,0.643904581,0.741267369,1426,0.01,0.754167556,31,0.693150316,0.683417349,0.011171256,0.097362788,0.768300882
models/FCN/2020-04-17_21-28-50PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.674006568,0.673063956,0.723909814,0.679902723,0.678153376,0.718666563,1022,0.01,0.738308501,32,0.690326779,0.692240887,0.050845858,0.040513187,0.758612782
models/FCN/2020-04-17_21-38-50PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.693644082,0.648724769,0.703642039,0.654723207,0.722904534,0.737521685,876,0.01,0.749950843,33,0.68200363,0.705049809,0.05491727,0.082798478,0.749663966
models/FCN/2020-04-17_21-48-10PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.68109265,0.697696915,0.730814627,0.6704198,0.660860953,0.739732102,1193,0.01,0.74599826,34,0.703201397,0.690337618,0.049721977,0.078871149,0.773999954
models/FCN/2020-04-17_21-58-16PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.676904392,0.648599772,0.686572794,0.673068353,0.732981594,0.754285367,1398,0.01,0.760231904,35,0.670692319,0.720111771,0.037973022,0.081217014,0.732259354
models/FCN/2020-04-17_22-08-19PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.680482066,0.695920335,0.715446434,0.67113272,0.66105127,0.724926747,1291,0.01,0.748860326,36,0.697282945,0.685703579,0.034964368,0.063875477,0.768302238
models/FCN/2020-04-17_22-18-24PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.677002985,0.691707121,0.71536765,0.674175948,0.674788336,0.725616738,1105,0.01,0.746373686,37,0.694692585,0.691527007,0.038364665,0.05144079,0.762804941
models/FCN/2020-04-17_22-28-26PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.678586581,0.694393229,0.713546094,0.674636521,0.651313618,0.726567948,983,0.01,0.750165805,38,0.695508635,0.684172696,0.034959513,0.07525433,0.768351826
models/FCN/2020-04-17_22-38-29PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.68888791,0.703185584,0.683506813,0.663537333,0.623431796,0.755996613,1999,0.01,0.757125177,39,0.691860102,0.680988581,0.019678771,0.132564817,0.773562778
models/FCN/2020-04-17_22-48-39PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.68094417,0.698663366,0.719375786,0.666563261,0.691762764,0.721470199,916,0.01,0.739483648,40,0.699661107,0.693265408,0.038431616,0.054906938,0.766879088
models/FCN/2020-04-17_22-58-28PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.689487819,0.653444241,0.711159309,0.663353078,0.683242818,0.73108296,1018,0.01,0.748070557,41,0.684697123,0.692559619,0.057715068,0.067729882,0.755809568
models/FCN/2020-04-17_23-08-29PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.667291576,0.707212731,0.726963532,0.683612653,0.674428403,0.725250465,1999,0.01,0.755561427,42,0.70048928,0.694430507,0.059671956,0.050822062,0.768245775
models/FCN/2020-04-17_23-18-31PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.681782996,0.708284356,0.691164427,0.669876349,0.641386501,0.746992286,1813,0.01,0.752662638,43,0.693743926,0.686085045,0.02650136,0.105605785,0.769206174
models/FCN/2020-04-17_23-28-36PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.686785047,0.65650014,0.686421721,0.667854324,0.6684523,0.750901956,1523,0.01,0.75843611,44,0.676568969,0.695736193,0.030284907,0.083047632,0.747085082
models/FCN/2020-04-17_23-40-41PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.672223893,0.699681683,0.729584643,0.678756271,0.673567558,0.714082055,1685,0.01,0.748430088,45,0.70049674,0.688801961,0.05736075,0.040514497,0.769721756
models/FCN/2020-04-18_06-01-01PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.683794691,0.677467658,0.686998752,0.669820642,0.657810191,0.752915553,1999,0.01,0.753008657,46,0.6827537,0.693515462,0.009531094,0.095105362,0.754467534
models/FCN/2020-04-18_06-10-08PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.69193708,0.68793956,0.688078421,0.659426245,0.653825866,0.760216751,1111,0.01,0.760404808,47,0.689318354,0.691156287,0.00399752,0.106390885,0.762810089
models/FCN/2020-04-18_06-19-10PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.681443409,0.687390753,0.720071219,0.670245695,0.670246734,0.739516629,1213,0.01,0.757536837,48,0.696301794,0.693336353,0.03862781,0.069270934,0.764963627
models/FCN/2020-04-18_06-28-25PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.679566234,0.686843079,0.717299374,0.672893535,0.661291387,0.723428645,1037,0.01,0.740732522,49,0.694569562,0.685871189,0.03773314,0.062137258,0.765760155
models/FCN/2020-04-18_06-37-29PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.682893813,0.683037977,0.720103823,0.670966085,0.650462312,0.721306378,893,0.01,0.739347019,50,0.695345204,0.680911592,0.03721001,0.070844066,0.769237175
models/FCN/2020-04-18_06-46-37PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.682779922,0.69179266,0.683375897,0.670830654,0.641072638,0.756813903,1999,0.01,0.757430795,51,0.685982826,0.689572398,0.009012738,0.115741265,0.761849725
models/FCN/2020-04-18_06-56-06PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.670902577,0.673619597,0.695049346,0.68118795,0.69817021,0.752685529,1799,0.01,0.760937563,52,0.679857173,0.71068123,0.024146769,0.071497579,0.74270189
models/FCN/2020-04-18_07-06-08PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.684854673,0.697994548,0.687002861,0.666385215,0.651239071,0.751368682,1999,0.01,0.754896759,53,0.689950694,0.689664323,0.013139875,0.100129611,0.763242287
models/FCN/2020-04-18_07-16-08PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.697608902,0.684431948,0.725419461,0.650028847,0.676342239,0.72980049,1999,0.01,0.72980049,54,0.70248677,0.685390525,0.040987513,0.079771643,0.77492598
models/FCN/2020-04-18_07-26-14PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.684290994,0.658150967,0.715151042,0.672074488,0.652361401,0.725153341,898,0.01,0.740236299,55,0.685864334,0.68319641,0.057000075,0.07279194,0.761132101
models/FCN/2020-04-18_07-36-10PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.676214175,0.695906082,0.727823256,0.677441923,0.649815637,0.716090556,920,0.01,0.739869178,56,0.699981171,0.681116039,0.051609081,0.066274919,0.773767719
models/FCN/2020-04-18_07-45-51PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.714327476,0.738670049,0.778333449,0.627214408,0.609890435,0.694967623,1999,0.01,0.695039513,57,0.743776991,0.644024155,0.064005973,0.085077188,0.831419213
models/FCN/2020-04-18_07-55-45PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.67291891,0.677239673,0.711394001,0.6807262,0.676557394,0.741929553,1999,0.01,0.758758103,58,0.687184195,0.699737716,0.038475091,0.065372159,0.753746249
models/FCN/2020-04-18_08-05-41PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.714348059,0.733407322,0.788035186,0.629138793,0.599411586,0.703977036,1999,0.01,0.706160274,59,0.745263522,0.644175805,0.073687127,0.10456545,0.83569869
models/FCN/2020-04-18_08-15-39PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.681002357,0.676706797,0.713189506,0.670999332,0.678983085,0.727034259,996,0.01,0.745742239,60,0.690299553,0.692338892,0.036482709,0.056034927,0.758709254
models/FCN/2020-04-18_08-25-27PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.671863118,0.667051074,0.720044269,0.682153012,0.686549683,0.73395235,1559,0.01,0.749472515,61,0.686319487,0.700885015,0.052993195,0.051799338,0.752326832
models/FCN/2020-04-18_08-35-26PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.666364588,0.683497806,0.732669779,0.690469424,0.648533923,0.712197781,1242,0.01,0.73600164,62,0.694177391,0.683733709,0.066305191,0.063663858,0.76834633
models/FCN/2020-04-18_08-45-18PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.686451328,0.677960899,0.702015421,0.66451371,0.67609639,0.737434732,1517,0.01,0.751880595,63,0.688809216,0.692681611,0.024054522,0.072921022,0.758154881
models/FCN/2020-04-18_08-53-41PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.69018394,0.661965486,0.688249788,0.663728491,0.66133952,0.749655212,1331,0.01,0.753794463,64,0.680133071,0.691574408,0.028218454,0.088315692,0.752531251
models/FCN/2020-04-18_09-00-19PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.68056995,0.682931547,0.71679425,0.670602604,0.678462252,0.723929347,935,0.01,0.742893584,65,0.693431916,0.690998068,0.0362243,0.053326743,0.76189629
models/FCN/2020-04-18_09-06-52PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.688823442,0.698519561,0.715082875,0.662150381,0.648553815,0.745366111,1999,0.01,0.745366111,66,0.700808626,0.685356769,0.026259433,0.096812296,0.774722706
models/FCN/2020-04-18_09-13-36PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.679219218,0.711822875,0.71643433,0.672404967,0.642707244,0.724148586,818,0.01,0.740684817,67,0.702492141,0.679753599,0.037215112,0.081441342,0.777219803
models/FCN/2020-04-18_09-20-00PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.678469598,0.703249149,0.716951626,0.673163004,0.65789184,0.723447489,1243,0.01,0.745755107,68,0.699556791,0.684834111,0.038482028,0.065555649,0.771030253
models/FCN/2020-04-18_09-26-43PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.688701111,0.682897306,0.689162072,0.660201639,0.684189188,0.7495115,1902,0.01,0.755675911,69,0.686920163,0.697967442,0.006264766,0.089309861,0.755710576
models/FCN/2020-04-18_09-33-19PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.71768029,0.73400764,0.801317463,0.622194656,0.618737262,0.672276497,1999,0.01,0.681980797,70,0.751001798,0.637736138,0.083637173,0.053539235,0.839702585
models/FCN/2020-04-18_09-40-04PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.685984899,0.659479537,0.708571742,0.664203265,0.707079475,0.731291137,904,0.01,0.740378089,71,0.684678726,0.700857959,0.049092205,0.067087872,0.751785705
models/FCN/2020-04-18_09-46-50PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.677025053,0.722556728,0.722086141,0.671474992,0.663309851,0.718841668,957,0.01,0.743562701,72,0.707222641,0.68454217,0.045531675,0.055531817,0.777711014
models/FCN/2020-04-18_16-12-30PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.680927414,0.685098308,0.711110838,0.67347834,0.645474654,0.728911304,951,0.01,0.742800673,73,0.692378853,0.682621433,0.030183424,0.08343665,0.766805285
models/FCN/2020-04-18_09-53-36PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.680812623,0.684948759,0.711494982,0.673613319,0.645670958,0.728530099,955,0.01,0.742803755,73,0.692418788,0.682604792,0.030682359,0.082859141,0.766805412
models/FCN/2020-04-18_16-17-44PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.685964443,0.666965139,0.691998641,0.66555877,0.686988143,0.758242009,1904,0.01,0.760945168,74,0.681642741,0.703596307,0.025033502,0.092683239,0.749472371
models/FCN/2020-04-18_16-23-19PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.678881358,0.643036013,0.698385104,0.673518144,0.719333328,0.751991163,1735,0.01,0.753727931,75,0.673434158,0.714947545,0.055349091,0.078473019,0.73755678
models/FCN/2020-04-18_16-28-52PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.67712957,0.713344195,0.718666096,0.675023095,0.638853421,0.722151146,953,0.01,0.745614861,76,0.70304662,0.678675887,0.041536526,0.083297725,0.778580458
models/FCN/2020-04-18_16-34-25PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.682945474,0.718366796,0.686615769,0.668751748,0.625489567,0.751913303,1999,0.01,0.755189734,77,0.695976013,0.682051539,0.035421322,0.126423736,0.77634494
models/FCN/2020-04-18_16-40-09PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.673834542,0.663519501,0.699844377,0.678835971,0.699027496,0.747309449,1999,0.01,0.753285945,78,0.67906614,0.708390972,0.036324876,0.068473478,0.743084626
models/FCN/2020-04-18_16-45-58PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.690072876,0.689515584,0.765989986,0.661237508,0.65403998,0.693896665,1999,0.01,0.701429307,79,0.715192815,0.669724718,0.076474402,0.039856685,0.79247676
models/FCN/2020-04-18_16-51-45PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.677405444,0.701196266,0.723067056,0.673450439,0.665680672,0.718365709,1492,0.01,0.747118193,80,0.700556255,0.685832273,0.045661612,0.052685037,0.770935227
models/FCN/2020-04-18_16-57-40PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.683729895,0.704522425,0.717741031,0.666826895,0.655891183,0.727832819,1095,0.01,0.745825068,81,0.701997784,0.683516966,0.034011136,0.071941636,0.774141302
models/FCN/2020-04-18_17-03-35PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.676328317,0.672211775,0.694123256,0.677599757,0.675261487,0.743851155,1093,0.01,0.756627987,82,0.680887783,0.698904133,0.021911481,0.068589668,0.747964938
models/FCN/2020-04-18_17-09-17PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.676950939,0.646882493,0.713437335,0.678350062,0.69094721,0.727236504,1136,0.01,0.745969552,83,0.679090256,0.698844592,0.066554842,0.048886442,0.74744738
models/FCN/2020-04-18_17-15-06PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.679075224,0.703480288,0.719948604,0.675266195,0.62514461,0.720716512,1061,0.01,0.74511759,84,0.700834705,0.673709106,0.04087338,0.095571902,0.780025418
models/FCN/2020-04-18_17-21-02PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.671618275,0.69640257,0.68724458,0.68038145,0.6695435,0.76030728,1158,0.01,0.760594913,85,0.685088475,0.703410743,0.024784295,0.09076378,0.752438523
models/FCN/2020-04-18_17-27-02PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.679875365,0.700466055,0.719711282,0.67440274,0.629659823,0.721115781,955,0.01,0.745578351,86,0.700017567,0.675059448,0.039835917,0.091455958,0.778178674
models/FCN/2020-04-18_17-33-00PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.680992956,0.689945868,0.711624662,0.670507575,0.667333048,0.728465795,1390,0.01,0.746520566,87,0.694187829,0.688768806,0.030631706,0.061132747,0.763830552
models/FCN/2020-04-18_17-38-54PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.670749894,0.72484578,0.684798636,0.682268209,0.62852971,0.755825592,1803,0.01,0.762133934,88,0.69346477,0.688874504,0.054095886,0.127295882,0.772543247
models/FCN/2020-04-18_17-45-01PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.673257974,0.700522197,0.673306858,0.678049081,0.67062494,0.764589414,1565,0.01,0.766765578,89,0.682362343,0.704421145,0.027264223,0.093964474,0.75003859
models/FCN/2020-04-18_17-51-02PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.681263492,0.676869759,0.712268419,0.66995309,0.685517248,0.728011473,1062,0.01,0.754310317,90,0.69013389,0.694493937,0.03539866,0.058058383,0.757787953
models/FCN/2020-04-18_17-56-57PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.676942889,0.659748121,0.714505686,0.673782106,0.719165445,0.727023713,1154,0.01,0.733911452,91,0.683732232,0.706657088,0.054757565,0.053241607,0.747912354
models/FCN/2020-04-18_18-03-20PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.685642394,0.686326525,0.694634822,0.665646361,0.670496688,0.745164259,1302,0.01,0.754990653,92,0.688867914,0.693769103,0.008992428,0.079517898,0.75810311
models/FCN/2020-04-18_18-10-06PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.682590276,0.679894102,0.739435238,0.668966462,0.678565898,0.731440881,1979,0.01,0.733918491,93,0.700639872,0.69299108,0.059541136,0.062474419,0.76980446
models/FCN/2020-04-18_18-16-52PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.682087278,0.68802258,0.718880503,0.673535191,0.628380368,0.744493232,1890,0.01,0.747494424,94,0.69633012,0.682136264,0.036793225,0.116112864,0.775079951
models/FCN/2020-04-18_18-23-36PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.67300844,0.667208229,0.686122943,0.680971941,0.686473969,0.756246939,1388,0.01,0.764890284,95,0.675446537,0.707897616,0.018914714,0.075274998,0.739983729
models/FCN/2020-04-18_18-30-15PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.685459334,0.688805509,0.695579495,0.666515562,0.656265874,0.743115278,1961,0.01,0.757152859,96,0.689948113,0.688632238,0.010120161,0.086849404,0.76198656
models/FCN/2020-04-18_18-37-03PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.684781,0.678741157,0.713118052,0.664441254,0.696866023,0.749910098,1515,0.01,0.753391678,97,0.692213403,0.703739125,0.034376895,0.085468844,0.75856219
models/FCN/2020-04-18_18-43-50PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.681148146,0.643207931,0.696852702,0.671697524,0.710148734,0.758630594,1707,0.01,0.764197232,98,0.67373626,0.713492284,0.053644771,0.08693307,0.739217383
models/FCN/2020-04-18_18-50-36PEAQB_ORIGINAL_ADAMW,4752,MeanOS,0.681743664,0.674328936,0.734565526,0.671953827,0.665591398,0.712704447,927,0.01,0.735345314,99,0.696879375,0.683416557,0.06023659,0.047113049,0.769229501
