Folder,BatchSize,Target,TrainLoss,ValLoss,TestLoss,TrainPCC,ValPCC,TestPCC,BestEpoch,LRate,BestTestPCC,Seed,MeanLoss,MeanPCC,DiffLoss,DiffPCC,Dist
models/GRU/2020-08-31_20-33-33,48,Mean,0.4914713723,0.5347144648,0.8400864131,0.8507597108,0.806420363,0.601886485,13,0.0001,0.601886485,13,0.6220907501,0.7530221863,0.3486150408,0.2488732258,0.7946478912
models/GRU/2020-08-31_21-18-21,48,Mean,0.4692125404,0.5212180304,0.7743206614,0.8651822318,0.8179634032,0.6692336116,15,0.0001,0.6693170957,14,0.5882504107,0.7841264155,0.305108121,0.1959486202,0.7239660057
models/GRU/2020-08-31_22-05-08,48,Mean,0.4618008967,0.5105113602,0.8055178773,0.8695985974,0.8257271244,0.6431511735,16,0.0001,0.661789421,15,0.5926100447,0.7794922984,0.3437169806,0.2264474239,0.7544733992
models/GRU/2020-08-31_22-55-44,48,Mean,0.5190645677,0.5426612855,0.7826469715,0.8318236712,0.7997489774,0.6695245383,10,0.0001,0.6791911908,16,0.6147909416,0.7670323956,0.2635824038,0.1622991329,0.7266763369
models/GRU/2020-08-31_23-44-41,48,Mean,0.5801234586,0.5881689349,0.8234126691,0.7843067208,0.7602653142,0.6212260963,7,0.0001,0.6380180273,17,0.6639016875,0.7219327105,0.2432892105,0.1630806245,0.7770918853
models/GRU/2020-09-01_00-35-43,48,Mean,0.4845843784,0.535294405,0.776401501,0.855408844,0.8071250612,0.6703198654,13,0.0001,0.6733396276,18,0.5987600948,0.7776179236,0.2918171226,0.1850889786,0.7262111278
models/GRU/2020-09-01_01-23-42,48,Mean,0.5421213238,0.5698092521,0.7885418538,0.8148323383,0.7771773961,0.6601452105,8,0.0001,0.6601452105,19,0.6334908099,0.750718315,0.24642053,0.1546871279,0.7403398881
models/GRU/2020-09-01_02-16-28,48,Mean,0.4670858199,0.5292451309,0.7617472652,0.8663984977,0.8144024734,0.6811593114,15,0.0001,0.68978749,20,0.586026072,0.7873200942,0.2946614453,0.1852391863,0.7140015567
models/GRU/2020-09-01_03-08-47,48,Mean,0.4460515926,0.5392182645,0.7637896622,0.8791264172,0.8148461568,0.6877423306,18,0.0001,0.6965937907,21,0.5830198398,0.7939049682,0.3177380696,0.1913840866,0.7210912877
models/GRU/2020-09-01_03-56-04,48,Mean,0.4398511742,0.5158310353,0.7682868781,0.8826478906,0.8230900598,0.6770810796,18,0.0001,0.6770810796,22,0.5746563626,0.79427301,0.3284357039,0.205566811,0.7229669804
models/GRU/2020-09-01_04-41-14,48,Mean,0.4986134531,0.5570929442,0.7907152812,0.8460719117,0.7950240576,0.66375751,11,0.0001,0.66375751,23,0.6154738928,0.7682844931,0.2921018281,0.1823144017,0.7423356437
models/GRU/2020-09-01_05-26-17,48,Mean,0.4770824065,0.5323039727,0.8111173505,0.8600734464,0.8138277614,0.6364014421,14,0.0001,0.6364014421,24,0.6068345766,0.7701008833,0.334034944,0.2236720043,0.7633546466
models/GRU/2020-09-01_06-11-19,48,Mean,0.5657225279,0.5901768238,0.8332018678,0.7962363219,0.7598535503,0.6154355003,7,0.0001,0.6186816895,25,0.6630337398,0.7238417908,0.2674793399,0.1808008216,0.787471416
models/GRU/2020-09-01_06-56-10,48,Mean,0.5078554153,0.5510169969,0.7692021629,0.8397106788,0.7961443109,0.6882258685,11,0.0001,0.6882258685,26,0.6093581917,0.7746936194,0.2613467476,0.1514848103,0.7164706143
models/GRU/2020-09-01_07-41-09,48,Mean,0.4615994286,0.5427763353,0.7574200483,0.8697599511,0.8067764212,0.6869210016,15,0.0001,0.6869210016,27,0.5872652707,0.7878191246,0.2958206198,0.1828389495,0.7147315179
models/GRU/2020-09-01_08-26-14,48,Mean,0.4478256928,0.5388339443,0.7706992734,0.8781570469,0.8090399298,0.6744905971,17,0.0001,0.6744905971,28,0.5857863035,0.7872291913,0.3228735806,0.2036664497,0.7308518196
models/GRU/2020-09-01_09-11-16,48,Mean,0.480086812,0.5455284939,0.7841301514,0.8582917124,0.7981729459,0.664070982,14,0.0001,0.664070982,29,0.6032484858,0.7735118801,0.3040433393,0.1942207304,0.738491468
