Folder,BatchSize,Target,TrainLoss,ValLoss,TestLoss,TrainPCC,ValPCC,TestPCC,BestEpoch,LRate,BestTestPCC,Seed,MeanLoss,MeanPCC,DiffLoss,DiffPCC,Dist
models/FCN/2020-04-17_12-33-18RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.604953178,0.667791609,0.726250985,0.761747612,0.698429183,0.722897038,328,0.0001,0.754327256,16,0.666331924,0.727691278,0.121297807,0.063318429,0.732715944
models/FCN/2020-04-17_12-39-39RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.643135417,0.63904867,0.703664902,0.724470189,0.72316259,0.744596413,290,0.0001,0.771048997,17,0.661949663,0.730743064,0.064616232,0.021433823,0.717851879
models/FCN/2020-04-17_12-46-31RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.654993332,0.67016475,0.704332922,0.711672401,0.693147102,0.749077705,144,0.0001,0.763578626,18,0.676497001,0.717965736,0.04933959,0.055930603,0.736718499
models/FCN/2020-04-17_12-53-21RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.59925421,0.642356598,0.707717413,0.764880205,0.738236535,0.732665013,449,0.0001,0.781136436,19,0.649776074,0.745260584,0.108463203,0.032215192,0.70703833
models/FCN/2020-04-17_13-00-06RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.612070291,0.671088143,0.731558526,0.755603746,0.691548667,0.720376062,321,0.0001,0.778659416,20,0.67157232,0.722509492,0.119488235,0.064055079,0.739182558
models/FCN/2020-04-17_13-06-47RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.692688593,0.718233527,0.767383955,0.670602298,0.632619731,0.695077356,166,0.0001,0.742116222,21,0.726102025,0.666099795,0.074695362,0.062457625,0.805104869
models/FCN/2020-04-17_13-13-24RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.62308214,0.644305198,0.7062955,0.742958653,0.734210827,0.73753575,311,0.0001,0.776037375,22,0.657894279,0.738235077,0.08321336,0.008747826,0.712984394
models/FCN/2020-04-17_13-20-10RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.61975067,0.635047732,0.708526616,0.74819911,0.730597516,0.732844721,307,0.0001,0.766194744,23,0.654441673,0.737213782,0.088775946,0.017601594,0.711014404
models/FCN/2020-04-17_13-27-02RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.615280266,0.623510426,0.756760057,0.754247565,0.715438741,0.689778527,398,0.0001,0.75800125,24,0.665183583,0.719821611,0.141479791,0.064469038,0.738337265
models/FCN/2020-04-17_13-33-49RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.581637407,0.65592191,0.756180811,0.783655806,0.698866098,0.696521068,680,0.0001,0.764714129,25,0.664580043,0.726347657,0.174543404,0.087134738,0.744721492
models/FCN/2020-04-17_13-40-43RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.565085913,0.625233592,0.790941959,0.794942904,0.750314314,0.659871347,790,0.0001,0.767653779,26,0.660420488,0.735042855,0.225856046,0.135071557,0.758691497
models/FCN/2020-04-17_13-47-32RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.562915411,0.630082126,0.728919357,0.797267859,0.755045996,0.716365978,540,0.0001,0.764985489,27,0.640638965,0.756226611,0.166003946,0.080901881,0.709891663
models/FCN/2020-04-17_13-54-21RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.588643994,0.622072472,0.753145145,0.778367126,0.730642602,0.692995085,448,0.0001,0.764338754,28,0.654620537,0.734001604,0.164501151,0.085372041,0.73050134
models/FCN/2020-04-17_14-01-01RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.666823429,0.669108003,0.718267889,0.696222204,0.720378463,0.760721174,208,0.0001,0.770176026,29,0.684733107,0.725773947,0.05144446,0.06449897,0.74220348
models/FCN/2020-04-17_14-07-51RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.638714934,0.668261578,0.69962207,0.727325702,0.71003411,0.747977395,275,0.0001,0.778529992,30,0.668866194,0.728445736,0.060907136,0.037943285,0.725446811
models/FCN/2020-04-17_14-14-46RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.588532443,0.668995445,0.7158874,0.776438151,0.689057701,0.727884512,587,0.0001,0.77078292,31,0.657805096,0.731126788,0.127354957,0.08738045,0.727224158
models/FCN/2020-04-17_14-21-31RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.627406188,0.645069598,0.736880777,0.738483112,0.732320501,0.713474483,473,0.0001,0.765137274,32,0.669785521,0.728092699,0.109474589,0.025008629,0.731543807
models/FCN/2020-04-17_14-28-30RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.668256245,0.6481394,0.701877552,0.699429853,0.70203392,0.764090972,134,0.0001,0.774991512,33,0.672757732,0.721851582,0.053738152,0.064661119,0.73282901
models/FCN/2020-04-17_14-35-17RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.589070564,0.631416446,0.737805564,0.776634645,0.719717345,0.708556265,454,0.0001,0.760793447,34,0.652764191,0.734969418,0.148735,0.06807838,0.723255878
models/FCN/2020-04-17_14-42-06RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.649456729,0.645718122,0.709800641,0.719542067,0.700319573,0.757507326,250,0.0001,0.78096239,35,0.668325164,0.725789655,0.064082519,0.057187753,0.727479791
models/FCN/2020-04-17_14-48-59RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.611930488,0.649015411,0.732187843,0.754798951,0.720033105,0.711565724,372,0.0001,0.735500364,36,0.664377914,0.72879926,0.120257355,0.043233227,0.728888741
models/FCN/2020-04-17_14-55-55RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.641884768,0.652675097,0.704847481,0.723223154,0.729285577,0.7394108,240,0.0001,0.77286123,37,0.666469115,0.730639844,0.062962713,0.016187646,0.721777195
models/FCN/2020-04-17_15-02-49RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.599630933,0.654743818,0.732758629,0.765435597,0.718924609,0.715432178,396,0.0001,0.73455,38,0.662377793,0.733264128,0.133127696,0.050003419,0.728090442
models/FCN/2020-04-17_15-09-45RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.675939823,0.709099825,0.732802568,0.68908014,0.647798285,0.730955328,158,0.0001,0.749330159,39,0.705947405,0.689277918,0.056862745,0.083157043,0.77785501
models/FCN/2020-04-17_15-16-38RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.595965876,0.671581618,0.773302485,0.769279582,0.70660012,0.678860286,393,0.0001,0.756748135,40,0.680283326,0.718246663,0.177336609,0.090419296,0.762754396
models/FCN/2020-04-17_15-23-30RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.592613919,0.629777801,0.726449969,0.772517237,0.740410494,0.71703173,451,0.0001,0.766055382,41,0.649613896,0.74331982,0.13383605,0.055485507,0.71335381
models/FCN/2020-04-17_15-30-28RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.582417546,0.6463453,0.753060281,0.781529038,0.729975159,0.695504144,477,0.0001,0.734291889,42,0.660607709,0.735669447,0.170642735,0.086024894,0.736744468
models/FCN/2020-04-17_15-37-29RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.657287658,0.699355711,0.705392162,0.706172376,0.692576292,0.749208806,202,0.0001,0.755484906,43,0.687345177,0.715985825,0.048104504,0.056632514,0.747414697
models/FCN/2020-04-17_15-44-25RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.665594868,0.691369911,0.688222238,0.699140607,0.681562913,0.753881456,308,0.0001,0.759355227,44,0.681729006,0.711528325,0.025775043,0.072318543,0.744220847
models/FCN/2020-04-17_15-51-22RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.562471028,0.628183769,0.746983279,0.800314095,0.722592793,0.699586845,712,0.0001,0.752055969,45,0.645879359,0.740831244,0.184512251,0.10072725,0.726993356
models/FCN/2020-04-17_15-58-19RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.649684753,0.702886487,0.733776334,0.717012215,0.659868978,0.71634822,248,0.0001,0.768427612,46,0.695449191,0.697743138,0.084091581,0.057143237,0.765078775
models/FCN/2020-04-17_16-05-14RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.630845936,0.659812235,0.739870404,0.736714532,0.706324986,0.710873277,306,0.0001,0.751388653,47,0.676842858,0.717970932,0.109024468,0.030389546,0.741934303
models/FCN/2020-04-17_16-12-01RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.609607407,0.671588031,0.751099953,0.755574291,0.70650363,0.695536262,519,0.0001,0.755911652,48,0.677431797,0.719204728,0.141492546,0.060038029,0.749255985
models/FCN/2020-04-17_17-52-49RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.684635017,0.627889303,0.72303488,0.682371395,0.720445009,0.752035985,164,0.0001,0.761285757,49,0.678519733,0.71828413,0.095145577,0.06966459,0.744082452
models/FCN/2020-04-17_18-04-06RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.672430765,0.677646495,0.697148309,0.693503601,0.679203396,0.752965438,191,0.0001,0.758950493,50,0.682408523,0.708557478,0.024717544,0.073762042,0.746104504
models/FCN/2020-04-17_21-30-33RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.61767513,0.620365863,0.727346928,0.75249727,0.717445677,0.715424051,350,0.0001,0.754043364,51,0.655129307,0.728455666,0.109671798,0.037073219,0.718563192
models/FCN/2020-04-17_21-37-17RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.612061768,0.628742801,0.754384004,0.754664754,0.743142083,0.700792818,540,0.0001,0.771373419,52,0.665062858,0.732866552,0.142322236,0.053871936,0.732684576
models/FCN/2020-04-17_21-43-57RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.644347734,0.654489185,0.692868596,0.724231109,0.707751548,0.759271532,193,0.0001,0.788331517,53,0.663901838,0.730418063,0.048520862,0.051519984,0.720033787
models/FCN/2020-04-17_21-50-35RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.620789061,0.622546849,0.719293532,0.745149921,0.760519744,0.729931987,266,0.0001,0.772829865,54,0.654209814,0.745200551,0.098504471,0.030587757,0.709613967
models/FCN/2020-04-17_21-57-10RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.682134065,0.697463413,0.706691149,0.683925645,0.642310353,0.767958729,157,0.0001,0.771633729,55,0.695429542,0.698064909,0.024557084,0.125648376,0.768880753
models/FCN/2020-04-17_22-03-44RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.674323488,0.633890373,0.689980575,0.689710503,0.74028393,0.755374708,232,0.0001,0.765717884,56,0.666064812,0.72845638,0.056090202,0.065664205,0.724455775
models/FCN/2020-04-17_22-10-22RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.645046277,0.69501055,0.746117779,0.720416843,0.682635956,0.723960672,237,0.0001,0.758560114,57,0.695391535,0.70900449,0.101071502,0.041324716,0.761689539
models/FCN/2020-04-17_22-16-55RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.687872412,0.683696636,0.731214258,0.680623439,0.642630574,0.732449264,146,0.0001,0.754326035,58,0.700927769,0.685234426,0.047517622,0.08981869,0.77504995
models/FCN/2020-04-17_22-23-26RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.614470821,0.652338677,0.783096037,0.752186245,0.716500459,0.674463337,341,0.0001,0.7431219,59,0.683301845,0.714383347,0.168625216,0.077722908,0.76351398
models/FCN/2020-04-17_22-29-57RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.599963573,0.642078562,0.714960649,0.76639849,0.722467207,0.729277969,567,0.0001,0.772881862,60,0.652334261,0.739381222,0.114997076,0.043931283,0.713173486
models/FCN/2020-04-17_22-36-40RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.655402342,0.663285287,0.699039519,0.710405369,0.713714588,0.749444818,223,0.0001,0.776846831,61,0.672575716,0.724521592,0.043637177,0.039039449,0.72916029
models/FCN/2020-04-17_22-43-10RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.673282839,0.661205542,0.677422895,0.695540797,0.664046204,0.777373551,191,0.0001,0.78242261,62,0.670637092,0.712320184,0.016217353,0.113327347,0.738660867
models/FCN/2020-04-17_22-49-43RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.661875661,0.656662535,0.683562582,0.701773837,0.727089298,0.763037682,185,0.0001,0.770267789,63,0.667366926,0.730633606,0.026900047,0.061263845,0.722781945
models/FCN/2020-04-17_22-56-19RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.53916987,0.593626836,0.757065238,0.81720979,0.774433292,0.703470046,798,0.0001,0.784402464,64,0.629953981,0.765037709,0.217895368,0.113739744,0.715866201
models/FCN/2020-04-17_23-02-52RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.668398337,0.652470475,0.761136568,0.697238326,0.718756629,0.72543572,249,0.0001,0.745960791,65,0.694001793,0.713810225,0.108666093,0.028197394,0.75904314
models/FCN/2020-04-17_23-09-30RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.602942763,0.697898827,0.711612376,0.759633936,0.704988462,0.729262892,423,0.0001,0.773350457,66,0.670817989,0.731295097,0.108669613,0.054645474,0.732798957
models/FCN/2020-04-17_23-16-07RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.594143396,0.616132845,0.698232356,0.771541585,0.745726943,0.743104609,407,0.0001,0.764600439,67,0.636169532,0.753457712,0.10408896,0.028436976,0.690751726
models/FCN/2020-04-17_23-22-40RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.604581443,0.629309504,0.74704847,0.762564029,0.724957615,0.701870717,679,0.0001,0.781921108,68,0.660313139,0.729797454,0.142467027,0.060693312,0.730070811
models/FCN/2020-04-17_23-29-14RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.688149337,0.687706393,0.72680633,0.676370413,0.663463026,0.756502321,143,0.0001,0.767672464,69,0.700887353,0.698778587,0.039099937,0.093039295,0.769520979
models/FCN/2020-04-17_23-35-44RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.668259847,0.678289554,0.679273509,0.69753869,0.691113914,0.772791837,215,0.0001,0.786362196,70,0.675274303,0.72048148,0.011013662,0.081677923,0.735471666
models/FCN/2020-04-17_23-55-13RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.630532222,0.655199542,0.750510822,0.736626711,0.7106379,0.715772472,256,0.0001,0.740386074,71,0.678747529,0.721012361,0.1199786,0.025988811,0.744044752
models/FCN/2020-04-18_06-01-07RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.607970339,0.628935492,0.721681803,0.7583166,0.738532125,0.723453454,520,0.0001,0.785006596,72,0.652862545,0.740100726,0.113711464,0.034863146,0.712687078
models/FCN/2020-04-18_06-07-50RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.678853127,0.69013324,0.728661953,0.685661144,0.673915651,0.734326531,172,0.0001,0.743270277,73,0.699216107,0.697967775,0.049808826,0.06041088,0.765674227
models/FCN/2020-04-18_06-14-34RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.652163658,0.734786175,0.70715149,0.71626246,0.600376282,0.73965523,245,0.0001,0.767964821,74,0.698033774,0.685431324,0.082622517,0.139278948,0.782578882
models/FCN/2020-04-18_06-21-18RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.572207756,0.63422483,0.736978202,0.788919623,0.74196182,0.710664608,727,0.0001,0.774998421,75,0.647803596,0.747182017,0.164770446,0.078255015,0.718915557
models/FCN/2020-04-18_06-28-07RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.658896503,0.677130687,0.696514501,0.706021834,0.70365868,0.748402984,250,0.0001,0.7691227,76,0.677513897,0.719361166,0.037617998,0.044744304,0.73566324
models/FCN/2020-04-18_06-34-46RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.653845506,0.630224771,0.759468987,0.711708829,0.746041,0.70921822,208,0.0001,0.739915448,77,0.681179755,0.722322683,0.129244216,0.03682278,0.747777062
models/FCN/2020-04-18_06-41-28RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.637805107,0.642076704,0.681185283,0.731823444,0.704562896,0.758620877,314,0.0001,0.781724201,78,0.653689031,0.731669072,0.043380176,0.054057981,0.710010522
models/FCN/2020-04-18_06-48-05RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.677952527,0.701906539,0.698401126,0.686806182,0.657852823,0.765914813,204,0.0001,0.779568747,79,0.692753397,0.703524606,0.023954012,0.10806199,0.761614152
models/FCN/2020-04-18_06-54-30RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.59545233,0.650833995,0.765859528,0.770998144,0.703975237,0.689436186,469,0.0001,0.775660689,80,0.670715284,0.721469856,0.170407198,0.081561958,0.750419216
models/FCN/2020-04-18_07-00-36RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.679419744,0.677645993,0.787896992,0.686839608,0.670171271,0.688187296,224,0.0001,0.740896163,81,0.714987576,0.681732725,0.110250999,0.018016025,0.790557495
models/FCN/2020-04-18_07-06-35RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.649451457,0.661494545,0.699185695,0.716587992,0.71469578,0.749386558,159,0.0001,0.773401469,82,0.670043899,0.72689011,0.049734238,0.034690778,0.726102461
models/FCN/2020-04-18_07-12-32RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.665620352,0.667140131,0.727066254,0.698929748,0.708869902,0.744672748,201,0.0001,0.746332275,83,0.686608912,0.717490799,0.061445902,0.045743,0.746398866
models/FCN/2020-04-18_07-18-34RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.678869476,0.662043767,0.717558401,0.684515951,0.719097942,0.757711426,177,0.0001,0.770737411,84,0.686157215,0.720441773,0.055514634,0.073195475,0.746594922
models/FCN/2020-04-18_07-24-35RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.615957783,0.692304333,0.726832462,0.751433738,0.666192465,0.71590927,463,0.0001,0.757344485,85,0.678364859,0.711178491,0.110874679,0.085241273,0.750437216
models/FCN/2020-04-18_07-30-46RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.590269721,0.677533091,0.741972001,0.774747934,0.687161251,0.705108427,619,0.0001,0.768153764,86,0.669924938,0.722339204,0.15170228,0.087586683,0.74604286
models/FCN/2020-04-18_07-36-56RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.608768839,0.653579103,0.776700202,0.758657495,0.699433497,0.704819575,298,0.0001,0.751040253,87,0.679682715,0.720970189,0.167931363,0.059223998,0.755999109
models/FCN/2020-04-18_07-42-57RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.612765609,0.684318027,0.721586072,0.752533235,0.698917388,0.720988903,403,0.0001,0.775596944,88,0.672889903,0.724146509,0.108820463,0.053615847,0.737287272
models/FCN/2020-04-18_07-49-02RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.609088878,0.632195548,0.771971659,0.757608898,0.733748693,0.684156075,446,0.0001,0.756337794,89,0.671085362,0.725171222,0.162882781,0.073452823,0.746868488
models/FCN/2020-04-18_07-55-03RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.634799335,0.650310804,0.754709165,0.732833289,0.714605662,0.705818211,341,0.0001,0.752324426,90,0.679939768,0.717752387,0.11990983,0.027015078,0.746384609
models/FCN/2020-04-18_08-01-10RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.674822944,0.689394287,0.687473665,0.686873249,0.704054141,0.772830505,159,0.0001,0.774304152,91,0.683896965,0.721252632,0.014571343,0.085957256,0.743650542
models/FCN/2020-04-18_08-07-11RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.671060806,0.684686556,0.718723525,0.695660189,0.664197505,0.759841948,103,0.0001,0.776360358,92,0.691490296,0.706566547,0.047662719,0.095644443,0.758736854
models/FCN/2020-04-18_08-13-19RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.619369151,0.650965155,0.69781733,0.747152789,0.722049264,0.745142862,409,0.0001,0.781917504,93,0.656050545,0.738114972,0.078448179,0.025103525,0.711175358
models/FCN/2020-04-18_08-19-29RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.609831392,0.62717536,0.733595552,0.758101643,0.727558536,0.712580684,327,0.0001,0.753028703,94,0.656867435,0.732746954,0.12376416,0.045520959,0.721310434
models/FCN/2020-04-18_08-25-32RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.662545735,0.656341524,0.68306915,0.70415342,0.705650068,0.772923358,228,0.0001,0.777291701,95,0.667318803,0.727575615,0.026727626,0.068769938,0.724550275
models/FCN/2020-04-18_08-31-37RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.625787961,0.67517285,0.716376188,0.740136769,0.70567946,0.734209152,418,0.0001,0.770217928,96,0.672445666,0.726675127,0.090588227,0.034457309,0.73231359
models/FCN/2020-04-18_08-37-44RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.595468627,0.640988752,0.705492504,0.769677939,0.7283692,0.73742307,397,0.0001,0.780803646,97,0.647316628,0.745156736,0.110023877,0.041308739,0.705532119
models/FCN/2020-04-18_08-43-48RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.614760603,0.641110988,0.810337858,0.750699893,0.743599362,0.643704669,537,0.0001,0.729197197,98,0.688736483,0.712667975,0.195577255,0.106995224,0.77885562
models/FCN/2020-04-18_08-48-41RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.582633986,0.622098244,0.718003066,0.781843162,0.745565475,0.729103307,490,0.0001,0.76091374,99,0.640911765,0.752170648,0.13536908,0.052739855,0.702348602
models/FCN/2020-04-17_23-16-07RMSE_TO_TEST_PEAQB_ADAMW,4752,MeanOS,0.594143396,0.616132845,0.698232356,0.771541585,0.745726943,0.743104609,407,0.0001,0.764600439,-1,0.636169532,0.753457712,0.10408896,0.028436976,0.690751726
